record_id,source,source_id,title,year,doi,url,removal_type,removal_reason,review_group_id,retained_record_id
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11631705,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11631705,Seamless Integration of FPGA-based MPSoCs into Computing Continuum Infrastructures,2026,10.1109/tcad.2026.3718802,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11631705,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0413,Scopus::2-s2.0-105046341515
ACM Digital Library::10.1145/3731599.3767355,ACM Digital Library,10.1145/3731599.3767355,Seamless end-to-end containerized HPC environments,2025,10.1145/3731599.3767355,https://doi.org/10.1145/3731599.3767355,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0414,IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11358385
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10938380,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10938380,Sequence-Aware Online Container Scheduling With Reinforcement Learning in Parked Vehicle Edge Computing,2025,10.1109/tvt.2025.3554595,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10938380,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0415,Scopus::2-s2.0-105001232809
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9547278,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9547278,Service Relationship Orchestration: Lessons Learned From Running Large Scale Smart City Platforms on Kubernetes,2021,10.1109/access.2021.3115438,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9547278,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0416,Scopus::2-s2.0-85115755182
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11424361,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11424361,Service-Oriented Web Framework for Real-time Data Flow Tracing and Threat Propagation Analysis in Distributed Energy Systems,2026,10.13052/jwe1540-9589.2525,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11424361,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0417,Scopus::2-s2.0-105033127631
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10302780,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10302780,Shared Network Function Placement for Cloud Native 5G Core Networks,2023,10.1109/nof58724.2023.10302780,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10302780,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0418,Scopus::2-s2.0-85178521712
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9302774,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9302774,Single-Input Multiple-Output Control for Multi-Goal Orchestration,2020,10.1109/ucc48980.2020.00039,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9302774,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0419,Scopus::2-s2.0-85099530806
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11186557,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11186557,Slice-Based Resource Allocation for Intermediate UPF,2025,10.1109/itc-egypt66095.2025.11186557,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11186557,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0420,Scopus::2-s2.0-105020906634
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10747086,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10747086,SliceSphere: Agile Service Orchestration and Management Framework for Cloud-Native Application Slices,2024,10.1109/access.2024.3492138,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10747086,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0421,Scopus::2-s2.0-85209063893
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10275443,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10275443,Smart I4.0-Based Irrigation System for Optimization in Water Management: A case study,2023,10.1109/etfa54631.2023.10275443,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10275443,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0422,Scopus::2-s2.0-85175473633
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11377150,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11377150,"Smart Resource Management in Cloud Infrastructure: A Survey on Orchestration, Scheduling, and Energy Optimization",2025,10.1109/icerect65215.2025.11377150,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11377150,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0423,Scopus::2-s2.0-105034854953
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11331438,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11331438,SmartIntent: A Serverless LLM -Oriented Architecture for Intent-Driven Building Automation,2025,10.1109/cloudcom67567.2025.11331438,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11331438,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0424,Scopus::2-s2.0-105034656576
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11105851,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11105851,Software Container-based Energy Estimation Models for ARM Architecture,2025,10.1109/ipdpsw66978.2025.00177,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11105851,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0425,Scopus::2-s2.0-105015550698
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8629101,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8629101,Strategy and procedures for Migration to the Cloud Computing,2018,10.1109/icetas.2018.8629101,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8629101,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0426,Scopus::2-s2.0-85062833529
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11294470,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11294470,"Sustainable Cloud-Native Infrastructure: AI, Edge, and 5G",2025,10.1109/icsit65336.2025.11294470,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11294470,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0427,Scopus::2-s2.0-105031562625
arXiv::2603.20233,arXiv,2603.20233,SwiftBot: A Decentralized Platform for LLM-Powered Federated Robotic Task Execution,2026,,https://arxiv.org/abs/2603.20233,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0428,IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11619231
ACM Digital Library::10.1145/3800959,ACM Digital Library,10.1145/3800959,SynergAI: Edge-to-Cloud Synergy for Architecture-Driven High-Performance Orchestration,2026,10.1145/3800959,https://doi.org/10.1145/3800959,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0429,Scopus::2-s2.0-105039662713
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11313043,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11313043,Synergetic Mechanisms and Performance Evaluation of Cloud-Enabled Cross-Border E-Commerce Ecosystems: A System Dynamics and Fuzzy Evaluation Approach,2025,10.1109/access.2025.3647624,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11313043,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0430,Scopus::2-s2.0-105025966106
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9342504,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9342504,TEAM: Time and Energy Aware Application Partitioning and Resource Allocation Strategy on MEC Platform,2020,10.1109/indicon49873.2020.9342504,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9342504,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0431,Scopus::2-s2.0-85101549558
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10092611,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10092611,TOSCA for Microservice Deployment in Distributed Control Systems: Experiences and Lessons Learned,2023,10.1109/icsa-c57050.2023.00020,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10092611,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0432,Scopus::2-s2.0-85159147208
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11439481,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11439481,"Technology Migration, Adaptability and Function Optimization of Advanced Application System for Holographic Monitoring of Hydropower Plants",2025,10.1109/sisimpact67725.2025.11439481,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11439481,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0433,Scopus::2-s2.0-105037461445
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11212185,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11212185,The Application of Substation Cloud-Edge Network Collaborative Service in Production and Operation Support System,2025,10.1109/aic66080.2025.11212185,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11212185,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0434,Scopus::2-s2.0-105023640861
ACM Digital Library::10.1145/3335484.3335506,ACM Digital Library,10.1145/3335484.3335506,The Container Scheduling Method Based on the Min-Min in Edge Computing,2019,10.1145/3335484.3335506,https://doi.org/10.1145/3335484.3335506,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0435,Scopus::2-s2.0-85069766494
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11610341,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11610341,The Cost of Accuracy: Revisiting Machine Learning and Analytical Tools,2026,10.1109/ccece68150.2026.11610341,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11610341,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0436,Scopus::2-s2.0-105046175463
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11592301,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11592301,The Future of Carrier Integration: Leveraging AWS and 5G SA to Build Scalable Telecom Infrastructure,2025,10.1109/ctus-emea68989.2025.11592301,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11592301,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0437,Scopus::2-s2.0-105045927675
ACM Digital Library::10.1145/3501409.3501596,ACM Digital Library,10.1145/3501409.3501596,The deployment of FPGA Based on Network in Ultra-large-scale Data Center,2022,10.1145/3501409.3501596,https://doi.org/10.1145/3501409.3501596,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0438,Scopus::2-s2.0-85122655508
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11393546,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11393546,The inNuCE Research Infrastructure and the Neuromorphic MLOps for AIoT Prototyping,2026,10.1109/jiot.2026.3663902,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11393546,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0439,Scopus::2-s2.0-105030044346
ACM Digital Library::10.1145/3774901.3778062,ACM Digital Library,10.1145/3774901.3778062,The role of energy consumption prediction in Green Orchestration,2025,10.1145/3774901.3778062,https://doi.org/10.1145/3774901.3778062,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0440,Scopus::2-s2.0-105026451565
Scopus::2-s2.0-105030540596,Scopus,2-s2.0-105030540596,Thoth: Reliable Orchestration of Post-Quantum Secure Communication in Multi-Architecture Edge Clusters,2025,10.1109/issrew67781.2025.00072,https://www.scopus.com/pages/publications/105030540596?origin=resultslist,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0441,IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11262431
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11344318,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11344318,"Toward Intelligent, Sustainable, and Reliable Cloud Database Systems: A Unified Research Vision",2025,10.1109/cascon66301.2025.00122,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11344318,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0442,Scopus::2-s2.0-105033224348
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10001252,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10001252,Toward Performance Efficient UAV Task Scheduling in Cloud Native Edge,2022,10.1109/globecom48099.2022.10001252,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10001252,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0443,Scopus::2-s2.0-85146933747
ACM Digital Library::10.1145/3652620.3688264,ACM Digital Library,10.1145/3652620.3688264,Towards A Framework For Farm Scale Digital Twin,2024,10.1145/3652620.3688264,https://doi.org/10.1145/3652620.3688264,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0444,Scopus::2-s2.0-85212190783
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11395140,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11395140,Towards Carbon-Aware Container Orchestration: Predicting Workload Energy Consumption with Federated Learning,2025,10.1109/swc65939.2025.00082,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11395140,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0445,Scopus::2-s2.0-105035830573
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8947860,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8947860,Towards Dynamic On-Demand Fog Computing Formation Based On Containerization Technology,2018,10.1109/csci46756.2018.00187,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8947860,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0446,Scopus::2-s2.0-85074504136
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11368078,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11368078,Towards Energy-Efficient Serverless Clouds: A Reinforcement Learning-Based Scheduling Approach,2025,10.1109/cicn67655.2025.11368078,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11368078,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0447,Scopus::2-s2.0-105034685611
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11591886,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11591886,Towards Sustainable Kubernetes: Leveraging KEDA and Knative for Zero-Instance Scaling,2026,10.1109/mipro70003.2026.11591886,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11591886,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0448,Scopus::2-s2.0-105046187786
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9060302,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9060302,Towards a Framework for Monitoring and Analyzing High Performance Computing Environments Using Kubernetes and Prometheus,2019,10.1109/smartworld-uic-atc-scalcom-iop-sci.2019.00087,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9060302,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0449,Scopus::2-s2.0-85083562941
arXiv::2312.15323,arXiv,2312.15323,Towards a Microservice-based Middleware for a Multi-hazard Early Warning System,2023,,https://arxiv.org/abs/2312.15323,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0450,Scopus::2-s2.0-85171179147
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9594313,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9594313,"Transitioning from Legacy Air Traffic Management to Airspace Management through Secure, Cloud-Native Automation Solutions",2021,10.1109/dasc52595.2021.9594313,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9594313,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0451,Scopus::2-s2.0-85122816710
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10859017,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10859017,Trapping resource orchestration scheme based on electric power environment,2024,10.1109/dsc63484.2024.00072,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10859017,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0452,Scopus::2-s2.0-85218461213
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628345,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628345,Unleashing Flexibility and Interoperability in QKD Networks: The Power of Softwarized Architectures,2024,10.1109/qcnc62729.2024.00041,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628345,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0453,Scopus::2-s2.0-85203677640
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11358298,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11358298,Usability Evaluation of Cloud for HPC Applications,2025,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11358298,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0454,ACM Digital Library::10.1145/3731599.3767353
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10090468,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10090468,VNF and CNF Placement in 5G: Recent Advances and Future Trends,2023,10.1109/tnsm.2023.3264005,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10090468,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0455,Scopus::2-s2.0-85153359952
arXiv::2603.09730,arXiv,2603.09730,WVA: A Global Optimization Control Plane for llmd,2026,,https://arxiv.org/abs/2603.09730,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0456,IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11662362
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9812880,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9812880,When Power-of-d-Choices Meets Priority,2022,10.1109/iwqos54832.2022.9812880,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9812880,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0457,Scopus::2-s2.0-85135382228
